"Person"	 "Item"	 "Problem"	 "Y"	 "Y.sub1"	 "Y.sub2"	 "Y.sub3"	 "Y.sub4"	 "Y.sub5"	 "Y.sub6"	 "Items"
246	 12	 3	 1	 1	 4	 4	 4	 3	 1	 "Item_12"
247	 12	 3	 0	 0	 1	 0	 1	 0	 1	 "Item_12"
248	 12	 3	 1	 3	 4	 3	 4	 3	 0	 "Item_12"
249	 12	 3	 1	 3	 4	 3	 4	 3	 0	 "Item_12"
250	 12	 3	 1	 2	 4	 4	 4	 4	 1	 "Item_12"
251	 12	 3	 0	 1	 3	 1	 3	 2	 1	 "Item_12"
252	 12	 3	 1	 1	 2	 1	 2	 0	 0	 "Item_12"
253	 12	 3	 1	 1	 4	 3	 3	 2	 0	 "Item_12"
254	 12	 3	 0	 2	 3	 1	 1	 2	 1	 "Item_12"
255	 12	 3	 1	 0	 1	 2	 2	 0	 0	 "Item_12"
256	 12	 3	 0	 0	 1	 0	 1	 1	 0	 "Item_12"
257	 12	 3	 1	 2	 4	 3	 4	 4	 0	 "Item_12"
258	 12	 3	 1	 0	 1	 2	 3	 2	 0	 "Item_12"
259	 12	 3	 1	 4	 4	 4	 4	 4	 1	 "Item_12"
260	 12	 3	 1	 0	 3	 2	 2	 2	 1	 "Item_12"
261	 12	 3	 1	 2	 3	 2	 4	 4	 1	 "Item_12"
262	 12	 3	 1	 0	 1	 3	 4	 3	 0	 "Item_12"
263	 12	 3	 1	 2	 3	 3	 4	 3	 1	 "Item_12"
264	 12	 3	 0	 0	 1	 1	 1	 0	 1	 "Item_12"
265	 12	 3	 1	 1	 3	 3	 3	 4	 1	 "Item_12"
266	 12	 3	 1	 1	 1	 2	 2	 2	 0	 "Item_12"
267	 12	 3	 1	 1	 2	 1	 3	 2	 0	 "Item_12"
268	 12	 3	 1	 2	 3	 4	 4	 2	 1	 "Item_12"
269	 12	 3	 0	 0	 2	 0	 1	 1	 0	 "Item_12"
270	 12	 3	 1	 0	 1	 1	 0	 0	 0	 "Item_12"
271	 12	 3	 1	 3	 4	 3	 3	 3	 1	 "Item_12"
272	 12	 3	 1	 0	 1	 2	 1	 1	 0	 "Item_12"
273	 12	 3	 1	 1	 4	 3	 4	 2	 1	 "Item_12"
274	 12	 3	 1	 1	 2	 3	 4	 4	 0	 "Item_12"
275	 12	 3	 1	 1	 2	 3	 3	 2	 0	 "Item_12"
276	 12	 3	 0	 0	 3	 2	 2	 0	 1	 "Item_12"
277	 12	 3	 1	 0	 2	 2	 1	 1	 1	 "Item_12"
278	 12	 3	 0	 0	 0	 0	 0	 2	 0	 "Item_12"
279	 12	 3	 1	 0	 0	 1	 0	 0	 0	 "Item_12"
280	 12	 3	 1	 3	 3	 3	 1	 3	 0	 "Item_12"
281	 12	 3	 1	 0	 2	 3	 3	 4	 0	 "Item_12"
282	 12	 3	 0	 0	 2	 0	 1	 0	 1	 "Item_12"
283	 12	 3	 0	 0	 0	 0	 0	 0	 0	 "Item_12"
284	 12	 3	 0	 0	 1	 1	 0	 1	 0	 "Item_12"
285	 12	 3	 1	 1	 3	 3	 3	 3	 1	 "Item_12"
286	 12	 3	 0	 1	 1	 2	 1	 2	 1	 "Item_12"
287	 12	 3	 0	 2	 3	 1	 4	 4	 0	 "Item_12"
288	 12	 3	 1	 0	 2	 3	 1	 3	 0	 "Item_12"
289	 12	 3	 1	 1	 2	 3	 2	 2	 0	 "Item_12"
290	 12	 3	 0	 0	 1	 1	 1	 1	 1	 "Item_12"
291	 12	 3	 1	 2	 2	 3	 4	 4	 1	 "Item_12"
292	 12	 3	 1	 1	 3	 2	 3	 1	 1	 "Item_12"
293	 12	 3	 1	 1	 1	 2	 0	 1	 0	 "Item_12"
294	 12	 3	 1	 2	 3	 3	 3	 4	 0	 "Item_12"
295	 12	 3	 0	 0	 1	 1	 1	 2	 1	 "Item_12"
296	 12	 3	 1	 1	 3	 3	 2	 4	 0	 "Item_12"
297	 12	 3	 1	 3	 4	 4	 4	 4	 0	 "Item_12"
298	 12	 3	 0	 0	 1	 2	 2	 3	 0	 "Item_12"
299	 12	 3	 0	 1	 3	 1	 2	 2	 0	 "Item_12"
300	 12	 3	 0	 0	 2	 2	 3	 1	 1	 "Item_12"
301	 12	 3	 1	 0	 2	 3	 4	 2	 0	 "Item_12"
302	 12	 3	 1	 2	 2	 2	 2	 2	 0	 "Item_12"
303	 12	 3	 1	 0	 1	 3	 1	 3	 0	 "Item_12"
304	 12	 3	 1	 0	 1	 3	 2	 0	 0	 "Item_12"
305	 12	 3	 1	 1	 3	 3	 4	 3	 1	 "Item_12"
306	 12	 3	 1	 2	 3	 3	 4	 3	 1	 "Item_12"
307	 12	 3	 0	 2	 1	 1	 1	 1	 1	 "Item_12"
308	 12	 3	 1	 0	 3	 2	 2	 1	 1	 "Item_12"
309	 12	 3	 1	 1	 4	 4	 3	 4	 1	 "Item_12"
310	 12	 3	 0	 2	 2	 1	 1	 2	 0	 "Item_12"
311	 12	 3	 1	 0	 2	 3	 2	 2	 1	 "Item_12"
312	 12	 3	 1	 1	 4	 3	 4	 4	 0	 "Item_12"
313	 12	 3	 1	 2	 3	 3	 4	 4	 1	 "Item_12"
314	 12	 3	 0	 1	 2	 0	 2	 2	 0	 "Item_12"
315	 12	 3	 1	 1	 3	 3	 3	 3	 0	 "Item_12"
316	 12	 3	 1	 1	 2	 1	 4	 4	 0	 "Item_12"
317	 12	 3	 0	 0	 2	 1	 2	 2	 0	 "Item_12"
318	 12	 3	 1	 2	 3	 3	 3	 3	 1	 "Item_12"
319	 12	 3	 1	 1	 4	 4	 4	 2	 1	 "Item_12"
320	 12	 3	 1	 0	 4	 2	 3	 2	 0	 "Item_12"
321	 12	 3	 1	 1	 2	 1	 3	 2	 1	 "Item_12"
322	 12	 3	 1	 0	 1	 1	 2	 1	 0	 "Item_12"
323	 12	 3	 1	 0	 4	 2	 2	 3	 1	 "Item_12"
324	 12	 3	 0	 0	 2	 0	 0	 2	 0	 "Item_12"
325	 12	 3	 1	 1	 1	 2	 2	 2	 0	 "Item_12"
326	 12	 3	 1	 2	 4	 4	 4	 4	 1	 "Item_12"
327	 12	 3	 1	 3	 4	 4	 4	 4	 1	 "Item_12"
328	 12	 3	 1	 1	 2	 2	 2	 3	 1	 "Item_12"
329	 12	 3	 1	 0	 3	 2	 2	 0	 0	 "Item_12"
330	 12	 3	 1	 0	 3	 2	 3	 2	 0	 "Item_12"
331	 12	 3	 1	 3	 4	 4	 4	 3	 1	 "Item_12"
332	 12	 3	 1	 0	 2	 3	 2	 2	 1	 "Item_12"
333	 12	 3	 1	 0	 4	 3	 4	 3	 0	 "Item_12"
334	 12	 3	 1	 1	 2	 1	 2	 3	 1	 "Item_12"
335	 12	 3	 0	 0	 0	 1	 0	 0	 0	 "Item_12"
336	 12	 3	 1	 1	 3	 2	 2	 3	 0	 "Item_12"
337	 12	 3	 0	 0	 2	 1	 3	 1	 1	 "Item_12"
338	 12	 3	 0	 0	 0	 0	 0	 1	 0	 "Item_12"
339	 12	 3	 0	 1	 3	 3	 3	 3	 1	 "Item_12"
340	 12	 3	 1	 1	 2	 1	 2	 3	 1	 "Item_12"
341	 12	 3	 1	 1	 4	 3	 1	 4	 1	 "Item_12"
342	 12	 3	 1	 1	 2	 3	 2	 0	 1	 "Item_12"
343	 12	 3	 0	 2	 4	 2	 4	 4	 0	 "Item_12"
344	 12	 3	 1	 2	 4	 3	 4	 4	 0	 "Item_12"
345	 12	 3	 0	 0	 1	 0	 0	 1	 1	 "Item_12"
346	 12	 3	 1	 1	 3	 2	 3	 3	 0	 "Item_12"
347	 12	 3	 1	 2	 4	 2	 4	 3	 0	 "Item_12"
348	 12	 3	 0	 0	 2	 0	 2	 3	 0	 "Item_12"
349	 12	 3	 0	 0	 0	 0	 0	 0	 1	 "Item_12"
350	 12	 3	 1	 0	 3	 1	 3	 4	 0	 "Item_12"
351	 12	 3	 1	 1	 4	 3	 4	 4	 1	 "Item_12"
352	 12	 3	 1	 1	 1	 2	 2	 3	 0	 "Item_12"
353	 12	 3	 1	 3	 4	 4	 4	 4	 1	 "Item_12"
354	 12	 3	 1	 2	 4	 3	 4	 2	 0	 "Item_12"
355	 12	 3	 1	 0	 4	 2	 2	 2	 1	 "Item_12"
356	 12	 3	 1	 2	 3	 3	 4	 4	 0	 "Item_12"
357	 12	 3	 1	 1	 1	 3	 2	 2	 0	 "Item_12"
358	 12	 3	 1	 1	 3	 3	 3	 3	 0	 "Item_12"
359	 12	 3	 1	 0	 4	 3	 4	 2	 0	 "Item_12"
360	 12	 3	 1	 2	 4	 4	 3	 3	 1	 "Item_12"
361	 12	 3	 1	 1	 2	 2	 1	 2	 0	 "Item_12"
362	 12	 3	 1	 1	 2	 3	 2	 2	 0	 "Item_12"
363	 12	 3	 1	 1	 4	 3	 3	 3	 1	 "Item_12"
364	 12	 3	 1	 1	 2	 2	 3	 2	 1	 "Item_12"
365	 12	 3	 0	 1	 2	 2	 0	 1	 1	 "Item_12"
366	 12	 3	 1	 2	 4	 3	 4	 3	 0	 "Item_12"
367	 12	 3	 0	 2	 4	 2	 3	 4	 1	 "Item_12"
368	 12	 3	 1	 2	 3	 2	 2	 4	 1	 "Item_12"
369	 12	 3	 1	 0	 1	 1	 3	 3	 0	 "Item_12"
370	 12	 3	 1	 1	 4	 2	 1	 1	 1	 "Item_12"
371	 12	 3	 1	 2	 4	 3	 3	 1	 0	 "Item_12"
372	 12	 3	 1	 1	 2	 2	 4	 3	 0	 "Item_12"
373	 12	 3	 1	 1	 4	 3	 2	 1	 0	 "Item_12"
374	 12	 3	 1	 1	 4	 4	 2	 3	 0	 "Item_12"
375	 12	 3	 1	 1	 1	 2	 1	 1	 0	 "Item_12"
376	 12	 3	 1	 0	 3	 3	 3	 2	 0	 "Item_12"
377	 12	 3	 1	 0	 1	 2	 3	 2	 1	 "Item_12"
378	 12	 3	 1	 1	 2	 2	 2	 3	 1	 "Item_12"
379	 12	 3	 0	 0	 1	 0	 0	 0	 1	 "Item_12"
380	 12	 3	 1	 0	 2	 2	 3	 3	 1	 "Item_12"
381	 12	 3	 1	 0	 0	 1	 0	 0	 1	 "Item_12"
382	 12	 3	 1	 1	 2	 2	 1	 1	 0	 "Item_12"
383	 12	 3	 1	 3	 2	 4	 4	 2	 0	 "Item_12"
384	 12	 3	 1	 1	 4	 3	 4	 4	 1	 "Item_12"
385	 12	 3	 0	 0	 1	 0	 0	 1	 0	 "Item_12"
386	 12	 3	 1	 0	 2	 1	 2	 0	 0	 "Item_12"
387	 12	 3	 1	 2	 4	 3	 4	 4	 0	 "Item_12"
388	 12	 3	 1	 2	 4	 3	 3	 2	 0	 "Item_12"
389	 12	 3	 0	 1	 1	 0	 2	 1	 1	 "Item_12"
390	 12	 3	 1	 3	 4	 3	 2	 4	 1	 "Item_12"
391	 12	 3	 1	 0	 3	 3	 3	 4	 0	 "Item_12"
392	 12	 3	 1	 3	 4	 2	 2	 2	 0	 "Item_12"
393	 12	 3	 1	 0	 2	 3	 1	 2	 1	 "Item_12"
394	 12	 3	 1	 0	 2	 2	 3	 1	 1	 "Item_12"
395	 12	 3	 1	 1	 3	 3	 1	 1	 1	 "Item_12"
396	 12	 3	 1	 1	 3	 3	 4	 4	 0	 "Item_12"
397	 12	 3	 1	 1	 3	 2	 2	 1	 1	 "Item_12"
398	 12	 3	 0	 0	 1	 1	 0	 0	 0	 "Item_12"
399	 12	 3	 0	 0	 1	 1	 2	 2	 1	 "Item_12"
400	 12	 3	 1	 0	 2	 2	 1	 1	 0	 "Item_12"
401	 12	 3	 1	 2	 4	 4	 4	 3	 1	 "Item_12"
402	 12	 3	 1	 0	 1	 2	 1	 2	 0	 "Item_12"
403	 12	 3	 1	 2	 3	 3	 3	 3	 1	 "Item_12"
404	 12	 3	 1	 1	 3	 2	 3	 3	 1	 "Item_12"
405	 12	 3	 1	 2	 4	 3	 4	 4	 0	 "Item_12"
406	 12	 3	 1	 0	 1	 3	 2	 1	 1	 "Item_12"
407	 12	 3	 1	 2	 3	 2	 3	 3	 1	 "Item_12"
408	 12	 3	 0	 1	 2	 2	 4	 3	 1	 "Item_12"
409	 12	 3	 1	 1	 2	 2	 2	 2	 1	 "Item_12"
410	 12	 3	 1	 1	 3	 2	 3	 3	 1	 "Item_12"
411	 12	 3	 1	 1	 3	 3	 4	 4	 0	 "Item_12"
412	 12	 3	 0	 0	 1	 0	 0	 0	 1	 "Item_12"
413	 12	 3	 1	 2	 2	 2	 2	 3	 0	 "Item_12"
414	 12	 3	 0	 0	 1	 0	 0	 0	 0	 "Item_12"
415	 12	 3	 1	 2	 3	 3	 3	 3	 0	 "Item_12"
416	 12	 3	 1	 0	 3	 2	 2	 2	 1	 "Item_12"
417	 12	 3	 1	 2	 2	 1	 4	 3	 0	 "Item_12"
418	 12	 3	 1	 1	 3	 3	 3	 3	 0	 "Item_12"
419	 12	 3	 1	 0	 1	 1	 3	 2	 0	 "Item_12"
420	 12	 3	 1	 0	 0	 2	 1	 1	 1	 "Item_12"
421	 12	 3	 1	 1	 2	 1	 2	 2	 0	 "Item_12"
422	 12	 3	 1	 2	 4	 3	 3	 4	 0	 "Item_12"
423	 12	 3	 0	 0	 2	 2	 2	 2	 0	 "Item_12"
424	 12	 3	 0	 0	 1	 1	 1	 1	 1	 "Item_12"
425	 12	 3	 0	 1	 2	 0	 2	 2	 1	 "Item_12"
426	 12	 3	 1	 2	 3	 2	 2	 1	 1	 "Item_12"
427	 12	 3	 1	 3	 4	 4	 4	 4	 1	 "Item_12"
428	 12	 3	 1	 0	 3	 2	 1	 2	 0	 "Item_12"
429	 12	 3	 1	 2	 4	 3	 4	 3	 1	 "Item_12"
430	 12	 3	 1	 0	 3	 2	 2	 1	 0	 "Item_12"
431	 12	 3	 1	 0	 1	 1	 3	 3	 0	 "Item_12"
432	 12	 3	 1	 1	 1	 2	 2	 1	 0	 "Item_12"
433	 12	 3	 1	 3	 3	 4	 4	 3	 1	 "Item_12"
434	 12	 3	 0	 0	 1	 1	 0	 1	 1	 "Item_12"
435	 12	 3	 1	 3	 4	 3	 3	 1	 0	 "Item_12"
436	 12	 3	 0	 0	 1	 0	 0	 1	 1	 "Item_12"
437	 12	 3	 1	 1	 4	 3	 3	 3	 0	 "Item_12"
438	 12	 3	 1	 0	 2	 2	 1	 1	 0	 "Item_12"
439	 12	 3	 1	 1	 4	 2	 2	 2	 1	 "Item_12"
440	 12	 3	 1	 2	 3	 4	 4	 4	 0	 "Item_12"
441	 12	 3	 1	 0	 4	 2	 3	 3	 0	 "Item_12"
442	 12	 3	 1	 0	 2	 3	 2	 3	 0	 "Item_12"
443	 12	 3	 0	 1	 2	 0	 0	 2	 1	 "Item_12"
444	 12	 3	 0	 1	 2	 2	 1	 2	 0	 "Item_12"
445	 12	 3	 1	 2	 4	 3	 4	 2	 1	 "Item_12"
446	 12	 3	 1	 0	 2	 2	 2	 2	 1	 "Item_12"
447	 12	 3	 1	 2	 4	 2	 2	 3	 0	 "Item_12"
448	 12	 3	 1	 1	 4	 1	 3	 2	 0	 "Item_12"
449	 12	 3	 1	 1	 3	 2	 3	 3	 0	 "Item_12"
450	 12	 3	 1	 1	 2	 2	 1	 2	 1	 "Item_12"
451	 12	 3	 1	 1	 2	 3	 3	 3	 0	 "Item_12"
452	 12	 3	 1	 2	 1	 3	 4	 4	 0	 "Item_12"
453	 12	 3	 1	 1	 4	 3	 4	 4	 0	 "Item_12"
454	 12	 3	 1	 0	 2	 2	 2	 1	 0	 "Item_12"
455	 12	 3	 1	 1	 3	 3	 4	 3	 0	 "Item_12"
456	 12	 3	 1	 0	 2	 2	 2	 0	 0	 "Item_12"
457	 12	 3	 1	 2	 4	 3	 3	 3	 1	 "Item_12"
458	 12	 3	 1	 1	 4	 2	 4	 3	 1	 "Item_12"
459	 12	 3	 1	 2	 3	 3	 3	 3	 0	 "Item_12"
460	 12	 3	 0	 1	 2	 1	 2	 1	 1	 "Item_12"
461	 12	 3	 0	 1	 1	 1	 3	 2	 1	 "Item_12"
462	 12	 3	 1	 0	 2	 2	 3	 1	 1	 "Item_12"
463	 12	 3	 1	 1	 4	 2	 2	 4	 1	 "Item_12"
464	 12	 3	 1	 2	 4	 3	 4	 4	 0	 "Item_12"
465	 12	 3	 1	 1	 2	 3	 2	 2	 0	 "Item_12"
466	 12	 3	 0	 0	 0	 0	 1	 1	 1	 "Item_12"
467	 12	 3	 1	 1	 2	 2	 2	 2	 1	 "Item_12"
468	 12	 3	 1	 0	 0	 1	 1	 1	 1	 "Item_12"
469	 12	 3	 1	 1	 1	 2	 2	 2	 1	 "Item_12"
470	 12	 3	 1	 1	 3	 3	 1	 1	 1	 "Item_12"
471	 12	 3	 1	 3	 4	 3	 3	 2	 1	 "Item_12"
472	 12	 3	 1	 1	 3	 3	 4	 2	 1	 "Item_12"
473	 12	 3	 0	 1	 3	 1	 1	 4	 1	 "Item_12"
474	 12	 3	 1	 0	 3	 2	 3	 1	 0	 "Item_12"
475	 12	 3	 1	 0	 0	 2	 1	 2	 1	 "Item_12"
476	 12	 3	 1	 1	 2	 3	 3	 4	 0	 "Item_12"
477	 12	 3	 1	 2	 2	 2	 2	 3	 0	 "Item_12"
478	 12	 3	 0	 1	 4	 0	 4	 1	 0	 "Item_12"
479	 12	 3	 1	 2	 4	 3	 4	 3	 1	 "Item_12"
480	 12	 3	 0	 0	 1	 1	 1	 1	 0	 "Item_12"
481	 12	 3	 0	 0	 1	 0	 1	 0	 0	 "Item_12"
482	 12	 3	 1	 2	 4	 3	 3	 4	 1	 "Item_12"
483	 12	 3	 1	 1	 3	 3	 3	 4	 0	 "Item_12"
484	 12	 3	 1	 1	 1	 3	 2	 1	 0	 "Item_12"
485	 12	 3	 1	 1	 4	 3	 4	 3	 0	 "Item_12"
486	 12	 3	 1	 2	 4	 2	 3	 3	 0	 "Item_12"
487	 12	 3	 1	 1	 3	 3	 3	 4	 1	 "Item_12"
488	 12	 3	 1	 2	 4	 3	 3	 3	 0	 "Item_12"
489	 12	 3	 1	 2	 3	 2	 4	 3	 0	 "Item_12"
490	 12	 3	 1	 0	 0	 1	 2	 1	 0	 "Item_12"
491	 12	 3	 1	 3	 4	 2	 4	 4	 1	 "Item_12"
492	 12	 3	 1	 2	 3	 1	 3	 3	 1	 "Item_12"
493	 12	 3	 1	 0	 2	 1	 1	 2	 0	 "Item_12"
494	 12	 3	 1	 0	 3	 2	 2	 2	 0	 "Item_12"
495	 12	 3	 1	 3	 4	 3	 4	 3	 1	 "Item_12"
496	 12	 3	 1	 0	 2	 2	 3	 2	 1	 "Item_12"
497	 12	 3	 1	 0	 1	 1	 1	 2	 1	 "Item_12"
498	 12	 3	 0	 0	 1	 0	 0	 2	 0	 "Item_12"
499	 12	 3	 1	 1	 2	 3	 1	 2	 1	 "Item_12"
500	 12	 3	 0	 0	 1	 0	 2	 1	 0	 "Item_12"
1	 20	 5	 1	 0	 1	 0	 3	 2	 1	 "Item_20"
2	 20	 5	 1	 2	 3	 2	 3	 3	 0	 "Item_20"
3	 20	 5	 0	 0	 1	 2	 2	 0	 0	 "Item_20"
4	 20	 5	 1	 1	 4	 2	 4	 3	 0	 "Item_20"
5	 20	 5	 1	 1	 4	 2	 2	 3	 0	 "Item_20"
6	 20	 5	 0	 0	 3	 2	 2	 1	 0	 "Item_20"
7	 20	 5	 0	 1	 4	 3	 2	 1	 1	 "Item_20"
8	 20	 5	 1	 1	 3	 3	 3	 1	 0	 "Item_20"
9	 20	 5	 1	 1	 2	 3	 4	 1	 0	 "Item_20"
10	 20	 5	 1	 1	 1	 0	 4	 2	 0	 "Item_20"
11	 20	 5	 1	 2	 1	 3	 2	 3	 0	 "Item_20"
12	 20	 5	 1	 1	 2	 1	 3	 2	 0	 "Item_20"
13	 20	 5	 1	 2	 4	 3	 4	 4	 1	 "Item_20"
14	 20	 5	 1	 3	 3	 3	 4	 4	 0	 "Item_20"
15	 20	 5	 1	 1	 4	 2	 4	 4	 1	 "Item_20"
16	 20	 5	 1	 1	 3	 4	 4	 3	 1	 "Item_20"
17	 20	 5	 1	 0	 3	 3	 2	 3	 0	 "Item_20"
18	 20	 5	 1	 2	 4	 3	 3	 3	 1	 "Item_20"
19	 20	 5	 1	 2	 2	 3	 1	 3	 1	 "Item_20"
20	 20	 5	 1	 1	 3	 2	 3	 3	 0	 "Item_20"
21	 20	 5	 1	 0	 3	 3	 2	 2	 1	 "Item_20"
22	 20	 5	 1	 1	 1	 2	 3	 1	 1	 "Item_20"
23	 20	 5	 1	 1	 1	 3	 0	 2	 0	 "Item_20"
24	 20	 5	 0	 0	 0	 0	 2	 2	 0	 "Item_20"
25	 20	 5	 1	 2	 3	 3	 3	 4	 1	 "Item_20"
26	 20	 5	 1	 1	 4	 2	 3	 2	 0	 "Item_20"
27	 20	 5	 0	 0	 2	 2	 2	 1	 1	 "Item_20"
28	 20	 5	 1	 1	 3	 2	 3	 2	 0	 "Item_20"
29	 20	 5	 1	 0	 4	 3	 1	 3	 1	 "Item_20"
30	 20	 5	 1	 2	 4	 4	 4	 4	 1	 "Item_20"
31	 20	 5	 1	 1	 4	 3	 2	 2	 1	 "Item_20"
32	 20	 5	 1	 2	 2	 3	 3	 2	 1	 "Item_20"
33	 20	 5	 1	 0	 4	 2	 2	 3	 0	 "Item_20"
34	 20	 5	 1	 0	 3	 1	 3	 2	 1	 "Item_20"
35	 20	 5	 1	 1	 1	 3	 3	 4	 0	 "Item_20"
36	 20	 5	 1	 0	 2	 2	 3	 1	 1	 "Item_20"
37	 20	 5	 1	 1	 2	 2	 1	 2	 1	 "Item_20"
38	 20	 5	 1	 2	 4	 3	 4	 3	 0	 "Item_20"
39	 20	 5	 1	 1	 3	 2	 3	 2	 0	 "Item_20"
40	 20	 5	 1	 1	 4	 2	 3	 4	 1	 "Item_20"
41	 20	 5	 1	 4	 4	 4	 4	 4	 0	 "Item_20"
42	 20	 5	 1	 2	 2	 2	 3	 4	 0	 "Item_20"
43	 20	 5	 1	 0	 2	 0	 2	 2	 0	 "Item_20"
44	 20	 5	 1	 1	 2	 1	 3	 1	 0	 "Item_20"
45	 20	 5	 1	 0	 3	 2	 2	 3	 1	 "Item_20"
46	 20	 5	 1	 2	 4	 3	 4	 3	 0	 "Item_20"
47	 20	 5	 1	 0	 3	 2	 2	 1	 0	 "Item_20"
48	 20	 5	 1	 1	 3	 3	 4	 4	 0	 "Item_20"
49	 20	 5	 1	 0	 0	 0	 0	 1	 0	 "Item_20"
50	 20	 5	 1	 0	 3	 1	 1	 1	 0	 "Item_20"
51	 20	 5	 1	 1	 3	 3	 4	 3	 0	 "Item_20"
52	 20	 5	 1	 1	 4	 3	 4	 3	 0	 "Item_20"
53	 20	 5	 1	 0	 4	 1	 2	 1	 1	 "Item_20"
54	 20	 5	 1	 1	 3	 2	 4	 3	 0	 "Item_20"
55	 20	 5	 1	 0	 1	 0	 0	 1	 1	 "Item_20"
56	 20	 5	 0	 1	 2	 1	 2	 2	 0	 "Item_20"
57	 20	 5	 1	 0	 1	 0	 1	 1	 1	 "Item_20"
58	 20	 5	 1	 0	 1	 2	 0	 2	 0	 "Item_20"
59	 20	 5	 1	 2	 4	 3	 4	 2	 1	 "Item_20"
60	 20	 5	 1	 3	 4	 4	 4	 4	 1	 "Item_20"
61	 20	 5	 1	 1	 3	 2	 2	 2	 1	 "Item_20"
62	 20	 5	 1	 0	 1	 2	 3	 2	 0	 "Item_20"
63	 20	 5	 1	 1	 1	 0	 1	 1	 1	 "Item_20"
64	 20	 5	 1	 4	 4	 4	 4	 4	 0	 "Item_20"
65	 20	 5	 0	 1	 2	 1	 2	 0	 1	 "Item_20"
66	 20	 5	 1	 1	 1	 1	 3	 2	 1	 "Item_20"
67	 20	 5	 1	 2	 4	 4	 4	 4	 0	 "Item_20"
68	 20	 5	 1	 0	 1	 2	 1	 2	 0	 "Item_20"
69	 20	 5	 1	 0	 1	 0	 1	 1	 0	 "Item_20"
70	 20	 5	 1	 0	 2	 1	 1	 1	 1	 "Item_20"
71	 20	 5	 1	 0	 3	 2	 4	 1	 0	 "Item_20"
72	 20	 5	 0	 2	 2	 2	 3	 2	 0	 "Item_20"
73	 20	 5	 1	 0	 2	 3	 2	 1	 1	 "Item_20"
74	 20	 5	 1	 1	 2	 3	 3	 2	 0	 "Item_20"
75	 20	 5	 1	 0	 0	 3	 1	 2	 0	 "Item_20"
76	 20	 5	 1	 1	 2	 2	 2	 2	 0	 "Item_20"
77	 20	 5	 1	 1	 4	 1	 1	 2	 0	 "Item_20"
78	 20	 5	 1	 1	 4	 2	 3	 3	 0	 "Item_20"
79	 20	 5	 1	 0	 1	 0	 1	 1	 0	 "Item_20"
80	 20	 5	 1	 1	 2	 3	 3	 4	 0	 "Item_20"
81	 20	 5	 0	 0	 1	 2	 2	 1	 1	 "Item_20"
82	 20	 5	 1	 0	 1	 0	 0	 1	 1	 "Item_20"
83	 20	 5	 1	 0	 2	 2	 3	 1	 1	 "Item_20"
84	 20	 5	 0	 0	 1	 2	 1	 0	 1	 "Item_20"
85	 20	 5	 1	 1	 4	 4	 3	 3	 1	 "Item_20"
86	 20	 5	 1	 0	 0	 0	 0	 2	 0	 "Item_20"
87	 20	 5	 1	 1	 2	 2	 1	 2	 0	 "Item_20"
88	 20	 5	 1	 1	 2	 3	 3	 3	 0	 "Item_20"
89	 20	 5	 0	 0	 1	 2	 0	 1	 0	 "Item_20"
90	 20	 5	 0	 1	 1	 2	 2	 1	 1	 "Item_20"
91	 20	 5	 1	 2	 4	 4	 4	 4	 0	 "Item_20"
92	 20	 5	 1	 0	 1	 2	 2	 2	 0	 "Item_20"
93	 20	 5	 1	 1	 4	 2	 3	 3	 0	 "Item_20"
94	 20	 5	 1	 2	 4	 3	 4	 4	 1	 "Item_20"
95	 20	 5	 1	 0	 2	 2	 2	 1	 0	 "Item_20"
96	 20	 5	 1	 1	 2	 2	 4	 3	 0	 "Item_20"
97	 20	 5	 1	 3	 4	 3	 4	 4	 1	 "Item_20"
98	 20	 5	 1	 2	 3	 2	 2	 1	 0	 "Item_20"
99	 20	 5	 1	 0	 3	 2	 2	 3	 0	 "Item_20"
100	 20	 5	 1	 1	 4	 3	 3	 3	 0	 "Item_20"
101	 20	 5	 1	 0	 2	 2	 2	 1	 0	 "Item_20"
102	 20	 5	 1	 2	 4	 3	 3	 3	 1	 "Item_20"
103	 20	 5	 1	 0	 2	 2	 3	 2	 0	 "Item_20"
104	 20	 5	 1	 0	 2	 2	 2	 2	 1	 "Item_20"
105	 20	 5	 1	 1	 4	 3	 4	 3	 0	 "Item_20"
106	 20	 5	 1	 0	 3	 3	 2	 2	 0	 "Item_20"
107	 20	 5	 1	 0	 1	 1	 1	 2	 1	 "Item_20"
108	 20	 5	 1	 2	 2	 4	 4	 4	 1	 "Item_20"
109	 20	 5	 1	 1	 1	 3	 1	 3	 1	 "Item_20"
110	 20	 5	 1	 2	 3	 3	 2	 3	 0	 "Item_20"
111	 20	 5	 1	 0	 3	 2	 1	 2	 1	 "Item_20"
112	 20	 5	 1	 1	 2	 3	 2	 2	 0	 "Item_20"
113	 20	 5	 1	 0	 1	 3	 3	 3	 1	 "Item_20"
114	 20	 5	 0	 1	 3	 3	 4	 3	 1	 "Item_20"
115	 20	 5	 1	 0	 2	 2	 1	 2	 1	 "Item_20"
116	 20	 5	 1	 1	 2	 1	 1	 2	 1	 "Item_20"
117	 20	 5	 1	 4	 4	 4	 4	 4	 1	 "Item_20"
118	 20	 5	 1	 1	 3	 2	 1	 3	 1	 "Item_20"
119	 20	 5	 1	 2	 4	 3	 4	 2	 1	 "Item_20"
120	 20	 5	 1	 1	 1	 3	 3	 2	 1	 "Item_20"
