case_ID F1_1 F1_3 F1_5 F1_7 F1_9 F1_11 F1_13 F1_15 F1_17 F1_19 C_2 C_4 C_6 C_8 C_10 C_12 C_14 C_16 C_18 C_20 F2_1 F2_3 F2_5 F2_7 F2_9 F2_11 F2_13 F2_15 F2_17 F2_19
1309 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 0 1 1 0
1310 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1311 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 1 1 1 0
1312 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 0 0
1313 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0
1314 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
1315 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
1316 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 0 0
1317 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0
1318 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 1 1 1 0
1319 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0
1320 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0
1321 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1322 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 0 0 0 1 1 1 1 1 0
1323 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0
1324 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0
1325 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0
1326 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0
1327 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
1328 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0
1329 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
1330 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1331 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0
1332 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 1 0 1 0 1 1 1 1 1 0 0
1333 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0
1334 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
1335 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 0
1336 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0
1337 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0
1338 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1 0 0
1339 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 0 0
1340 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 0 0 1 0 1 0 1 1 1 0 1 0 1 0 0
1341 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 1 1 1 0 0
1342 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 1 1 0 1 1 1 1 1 1 0 0
1343 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0
1344 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 0 0
1345 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
1346 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 1 0 1 0 0 0 0 0 1 1 1 1 0 0 0
1347 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0
1348 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1349 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1350 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0
1351 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 1 1 0
1352 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
1353 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0
1354 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
1355 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 1 0 0
1356 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 0
1357 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0
1358 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0
1359 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 1 0 0 0
1360 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0
1361 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 0 0
1362 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 0 0
1363 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 0 0
1364 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0
1365 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 0 0
1366 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0
1367 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 0 0
1368 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 0 1 1 0 1 0 1 1 0 1 1 1 1 0 0
1369 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0
1370 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 0 0 1 1 0 1 0 1 0 1 1 0 1 1 1 0
1371 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 1 1 0 0 0 1 0 1 1 0 1 1 0 0
1372 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1373 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0
1374 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0
1375 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0
1376 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0
1377 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0
1378 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 1 1 0 0 0
1379 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1 1 1 1 0 0
1380 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 1 1 0 1 0 0 0 1 0 1 0 1 0 0
1381 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0
1382 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
1383 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 0
1384 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
1385 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0
1386 NA NA NA NA NA NA NA NA NA NA 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0
1387 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1388 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
1389 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 1 0 0
1390 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0
1391 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 1 0 0 1 1 1 0 1 0 1 1 0
1392 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 0 1 1 1 0
1393 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0
1394 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0
1395 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 0
1396 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 0
1397 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0
1398 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
1399 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 0
1400 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0
1401 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
1402 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0
1403 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0
1404 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 0 0 1 1 0 1 0 0 1 0 1 1 0 0 0
1405 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0
1406 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0
1407 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 1 1 1 0
1409 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1410 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 0
1411 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0
1412 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1413 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0
1414 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 0
1415 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 0
1416 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0
1417 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0
1418 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0
1419 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0
1420 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0
1421 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 0 0
1422 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
1423 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 1 1 0 1 0 1 1 1 0 0
1424 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 1 0
1425 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 0
1426 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 0 0 1 0 0 1 1 0 1 1 1 0 0
1427 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 1 0 1 0 0 0 0 1 1 1 1 1 1 0 0
1428 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 1 0 1 1 0 1 1 1 1 1 0 0
1429 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 0 0
1430 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 1 0 0 1 1 1 1 1 0 0
1431 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 0 0 1 0 1 1 0 0 0
1432 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1 0 0
1433 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 1 1 1 0
1434 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0
1435 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 0
1436 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0
1437 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
1438 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1439 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0
1440 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0
1441 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0
1442 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 1 0 1 1 1 0 1 0 1 0 0
1443 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 1 0 0
1444 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0
1445 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0
1446 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0
1447 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 0 0
1448 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1449 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
1450 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0
1451 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0
1452 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0
1453 NA NA NA NA NA NA NA NA NA NA 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0
1454 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 0 0 1 1 1 0 1 1 1 1 1 0 0
1455 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0
1456 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0
1457 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1458 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0
1459 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
1460 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
1461 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1462 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0
1463 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
1464 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1465 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1466 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
1467 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
1468 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 0
1469 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 0 0
1470 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0
1471 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1472 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0
1473 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 1 1 1 0
1474 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 1 0 1 0 1 1 0 0 1 1 1 1 1 0 0
1475 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
1476 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0
1477 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0
1478 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 1 1 1 0
1479 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
1480 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 0 0 1 1 1 1 1 0 1 1 1 0 0
1481 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1 0 0
1482 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0
1483 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 0 1 0 1 0 0 1 1 1 1 1 1 1 0
1484 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 1 1 0 0 0 1 1 1 0 1 1 0 1 0
1485 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0
1486 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0
1487 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 0
1488 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1 0 0
1489 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0
1490 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
1491 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0
1492 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 0
1493 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0
1494 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 1 1 0
1495 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
1496 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0
1497 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0
1498 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0
1499 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0
1500 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0
1501 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0
1502 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1503 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0
1504 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0
1505 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 1 0 1 0 1 0 1 0 0 1 1 1 1 1 0
1506 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 0
1507 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0
1508 NA NA NA NA NA NA NA NA NA NA 0 0 0 1 1 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0
1509 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1 1 0
1510 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0
1511 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
1512 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0
1513 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1514 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1515 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
1516 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 1 1 1 0 0
1517 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1 0 0
1518 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0
1519 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 0
1520 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 1 1 0 0
1521 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 1 0 0
1522 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1523 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1524 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 1 1 0 0 0 0 0 1 1 1 1 1 0 0
